structId,sortId,name,description,area,category,skill,tier,tierName,completionPercent,skillRequirements,wikiNotes,classification
5567,863,50 Alchemical Hydra Kills,Kill the Alchemical Hydra in Mount Karuulm 50 times,Kourend & Kebos,Combat,,4,Elite,,,22%,
5568,864,150 Alchemical Hydra Kills,Kill the Alchemical Hydra in Mount Karuulm 150 times,Kourend & Kebos,Combat,,4,Elite,,,10%,
5569,865,300 Alchemical Hydra Kills,Kill the Alchemical Hydra in Mount Karuulm 300 times,Kourend & Kebos,Combat,,4,Elite,,,,
5604,866,Equip an Eternal Slayer Ring,Craft and equip an Eternal slayer ring,Global,Combat,,4,Elite,,,,
5605,867,Activate an Imbued Heart,Obtain and activate an Imbued heart,Global,Combat,,4,Elite,,,,
5606,868,Equip Ferocious Gloves,Obtain and equip a pair of Ferocious gloves,Kourend & Kebos,Combat,,4,Elite,,,,
5607,869,Equip a Dragon Hunter Lance,Obtain and equip a Dragon hunter lance,Kourend & Kebos,Combat,,4,Elite,,,4.4%,
5608,870,Equip a Brimstone Ring,Obtain and equip a Brimstone ring,Kourend & Kebos,Combat,Slayer,4,Elite,,,25%,
5629,871,Kourend and Kebos Elite Diary Tasks,Complete all tasks in the elite tier of the Kourend and Kebos achievement diary,Kourend & Kebos,Achievement,,4,Elite,,,0.3%,
5675,872,150 Elite Clue Scrolls,Open 150 Reward caskets for completing elite clue scrolls,Global,Minigame,,4,Elite,,,,
5680,873,25 Master Clue Scrolls,Open 25 Reward caskets for completing master clue scrolls,Global,Minigame,,4,Elite,,,54%,
5681,874,75 Master Clue Scrolls,Open 75 Reward caskets for completing master clue scrolls,Global,Minigame,,4,Elite,,,46%,
5682,875,150 Master Clue Scrolls,Open 150 Reward caskets for completing master clue scrolls,Global,Minigame,,4,Elite,,,,
5708,876,Equip a Fish Sack,"Equip a Fish sack, purchased from Alry on Molch Island",Kourend & Kebos,Skill,,4,Elite,,,,
2657,877,Achieve Your First Level 90,Reach level 90 in any skill,Global,Skill,,4,Elite,,,74%,
2658,878,Achieve Your First Level 95,Reach level 95 in any skill,Global,Skill,,4,Elite,,,78%,
2667,879,Reach Total Level 2000,Reach a Total Level of 2000,Global,Skill,,4,Elite,,,82%,
2668,880,Reach Total Level 2100,Reach a Total Level of 2100,Global,Skill,,4,Elite,,,,
2669,881,Reach Total Level 2200,Reach a Total Level of 2200,Global,Skill,,4,Elite,,,,
2679,882,Reach Base Level 80,Reach level 80 in every skill,Global,Skill,,4,Elite,,,,
2680,883,Reach Base Level 90,Reach level 90 in every skill,Global,Skill,,4,Elite,,,,
2682,884,Reach Level 99 Attack,Reach level 99 in your Attack skill,Global,Skill,Attack,4,Elite,,,,
2683,885,Obtain 25 Million Attack XP,Obtain 25 million experience in your Attack skill,Global,Skill,Attack,4,Elite,,,,
2684,886,Reach Level 99 Strength,Reach level 99 in your Strength skill,Global,Skill,Strength,4,Elite,,,39%,
2685,887,Obtain 25 Million Strength XP,Obtain 25 million experience in your Strength skill,Global,Skill,Strength,4,Elite,,,30%,
2686,888,Reach Level 99 Defence,Reach level 99 in your Defence skill,Global,Skill,Defence,4,Elite,,,,
2687,889,Obtain 25 Million Defence XP,Obtain 25 million experience in your Defence skill,Global,Skill,Defence,4,Elite,,,,
2688,890,Reach Level 99 Ranged,Reach level 99 in your Ranged skill,Global,Skill,Ranged,4,Elite,,,,
2689,891,Obtain 25 Million Ranged XP,Obtain 25 million experience in your Ranged skill,Global,Skill,Ranged,4,Elite,,,59%,
2690,892,Reach Level 99 Prayer,Reach level 99 in your Prayer skill,Global,Skill,Prayer,4,Elite,,,40%,
2691,893,Obtain 25 Million Prayer XP,Obtain 25 million experience in your Prayer skill,Global,Skill,Prayer,4,Elite,,,24%,
2692,894,Reach Level 99 Magic,Reach level 99 in your Magic skill,Global,Skill,Magic,4,Elite,,,7.6%,
2693,895,Obtain 25 Million Magic XP,Obtain 25 million experience in your Magic skill,Global,Skill,Magic,4,Elite,,,2.9%,
2694,896,Reach Level 99 Runecraft,Reach level 99 in your Runecraft skill,Global,Skill,Runecraft,4,Elite,,,0.3%,
2695,897,Obtain 25 Million Runecraft XP,Obtain 25 million experience in your Runecraft skill,Global,Skill,Runecraft,4,Elite,,,,
2696,898,Reach Level 99 Construction,Reach level 99 in your Construction skill,Global,Skill,Construction,4,Elite,,,,
2697,899,Obtain 25 Million Construction XP,Obtain 25 million experience in your Construction skill,Global,Skill,Construction,4,Elite,,,0.2%,
2698,900,Reach Level 99 Hitpoints,Reach level 99 in your Hitpoints skill,Global,Skill,Hitpoints,4,Elite,,,0.2%,
2699,901,Obtain 25 Million Hitpoints XP,Obtain 25 million experience in your Hitpoints skill,Global,Skill,Hitpoints,4,Elite,,,,
2700,902,Reach Level 99 Agility,Reach level 99 in your Agility skill,Global,Skill,Agility,4,Elite,,,,
2701,903,Obtain 25 Million Agility XP,Obtain 25 million experience in your Agility skill,Global,Skill,Agility,4,Elite,,,37%,
2702,904,Reach Level 99 Herblore,Reach level 99 in your Herblore skill,Global,Skill,Herblore,4,Elite,,,6.9%,
2703,905,Obtain 25 Million Herblore XP,Obtain 25 million experience in your Herblore skill,Global,Skill,Herblore,4,Elite,,,2.5%,
2704,906,Reach Level 99 Thieving,Reach level 99 in your Thieving skill,Global,Skill,Thieving,4,Elite,,,1.5%,
2705,907,Obtain 25 Million Thieving XP,Obtain 25 million experience in your Thieving skill,Global,Skill,Thieving,4,Elite,,,1.2%,
2706,908,Reach Level 99 Crafting,Reach level 99 in your Crafting skill,Global,Skill,Crafting,4,Elite,,,1.1%,
2707,909,Obtain 25 Million Crafting XP,Obtain 25 million experience in your Crafting skill,Global,Skill,Crafting,4,Elite,,,1.0%,
2708,910,Reach Level 99 Fletching,Reach level 99 in your Fletching skill,Global,Skill,Fletching,4,Elite,,,0.9%,
2709,911,Obtain 25 Million Fletching XP,Obtain 25 million experience in your Fletching skill,Global,Skill,Fletching,4,Elite,,,0.7%,
2710,912,Reach Level 99 Slayer,Reach level 99 in your Slayer skill,Global,Skill,Slayer,4,Elite,,,,
1746,913,Obtain 25 Million Slayer XP,Obtain 25 million experience in your Slayer skill,Global,Skill,Slayer,4,Elite,,,,
1747,914,Reach Level 99 Hunter,Reach level 99 in your Hunter skill,Global,Skill,Hunter,4,Elite,,,,
1748,915,Obtain 25 Million Hunter XP,Obtain 25 million experience in your Hunter skill,Global,Skill,Hunter,4,Elite,,,66%,
1749,916,Reach Level 99 Mining,Reach level 99 in your Mining skill,Global,Skill,Mining,4,Elite,,,65%,
1750,917,Obtain 25 Million Mining XP,Obtain 25 million experience in your Mining skill,Global,Skill,Mining,4,Elite,,,,
1751,918,Reach Level 99 Smithing,Reach level 99 in your Smithing skill,Global,Skill,Smithing,4,Elite,,,,
1752,919,Obtain 25 Million Smithing XP,Obtain 25 million experience in your Smithing skill,Global,Skill,Smithing,4,Elite,,,,
1753,920,Reach Level 99 Fishing,Reach level 99 in your Fishing skill,Global,Skill,Fishing,4,Elite,,,,
1754,921,Obtain 25 Million Fishing XP,Obtain 25 million experience in your Fishing skill,Global,Skill,Fishing,4,Elite,,,,
1755,922,Reach Level 99 Cooking,Reach level 99 in your Cooking skill,Global,Skill,Cooking,4,Elite,,,,
1756,923,Obtain 25 Million Cooking XP,Obtain 25 million experience in your Cooking skill,Global,Skill,Cooking,4,Elite,,,,
1757,924,Reach Level 99 Firemaking,Reach level 99 in your Firemaking skill,Global,Skill,Firemaking,4,Elite,,,71%,
1758,925,Obtain 25 Million Firemaking XP,Obtain 25 million experience in your Firemaking skill,Global,Skill,Firemaking,4,Elite,,,63%,
1759,926,Reach Level 99 Woodcutting,Reach level 99 in your Woodcutting skill,Global,Skill,Woodcutting,4,Elite,,,78%,
1760,927,Obtain 25 Million Woodcutting XP,Obtain 25 million experience in your Woodcutting skill,Global,Skill,Woodcutting,4,Elite,,,63%,
1761,928,Reach Level 99 Farming,Reach level 99 in your Farming skill,Global,Skill,Farming,4,Elite,,,66%,
1762,929,Obtain 25 Million Farming XP,Obtain 25 million experience in your Farming skill,Global,Skill,Farming,4,Elite,,,57%,
1763,930,Obtain a Skilling Pet,Obtain any Skilling Pet,Global,Skill,,4,Elite,,,32%,
1779,931,Travel Between Your Spirit Trees,Travel between any two Spirit Trees that you've grown,Kandarin,Skill,Farming,4,Elite,,,11%,
1821,932,Slay an Abyssal Demon,Kill an Abyssal Demon whilst on an Abyssal Demon Slayer Task,Global,Combat,Slayer,4,Elite,,,18%,
1822,933,Complete 200 Slayer Tasks,Complete 200 Slayer Tasks,Global,Combat,Slayer,4,Elite,,,10%,
1823,934,Defeat 50 Superior Slayer Creatures,Defeat 50 Superior Slayer Creatures,Global,Combat,Slayer,4,Elite,,,7.4%,
1832,935,Craft an Onyx Amulet,Craft an Onyx Amulet,Global,Skill,Crafting,4,Elite,,,26%,
1848,936,Smith a Dragonfire Shield,Use an Anvil to smith a Dragonfire Shield,Global,Skill,Smithing,4,Elite,,,,
4830,937,Catch a Lucky Impling Bare-Handed,Catch a Lucky Impling bare-handed,Global,Skill,Hunter,4,Elite,,,22%,
1892,938,Make a Super Combat Potion,Make a Super Combat Potion,Global,Skill,Herblore,4,Elite,,,5.5%,
1893,939,Obtain a Boss Pet,Obtain any Boss Pet,Global,Combat,,4,Elite,,,3.6%,
1900,940,Reach Combat Level 120,Reach Combat Level 120,Global,Combat,,4,Elite,,,<0.1%,
1901,941,Reach Combat Level 126,Reach Combat Level 126,Global,Combat,,4,Elite,,,56%,
1904,942,Add a Jar to a Display Case,Add a Jar to a Display Case in your Player Owned House Achievement Gallery,Global,Combat,,4,Elite,,,11%,
1909,943,Equip an Abyssal Whip,Equip an Abyssal Whip,Global,Combat,Attack,4,Elite,,,0.7%,
1913,944,Equip a Full Dragon Set,"Equip a Dragon Platebody, a Dragon Full Helm and either some Dragon Platelegs or a Dragon Plateskirt",Global,Combat,Defence,4,Elite,,,<0.1%,
4836,945,Catch a Herbiboar 50 Times,Catch a Herbiboar on Fossil Island 50 times,Misthalin,Skill,Hunter,4,Elite,,,,
4837,946,Catch a Herbiboar 150 Times,Catch a Herbiboar on Fossil Island 150 times,Misthalin,Skill,Hunter,4,Elite,,,,
1940,947,Receive a Torstol From a Herbiboar,Receive a Torstol from a Herbiboar on Fossil Island,Misthalin,Skill,Hunter,4,Elite,,,,
1943,948,Mine a Runite Ore Fragment,Mine a Runite Ore Fragment in the Volcanic Mine on Fossil Island,Misthalin,Minigame,Mining,4,Elite,,,,
1963,949,Equip a Dragon Crossbow,Equip a Dragon Crossbow,Fremennik Province,Combat,,4,Elite,,,,
1968,950,Equip a Dragonfire Shield,Equip a Dragonfire Shield,Misthalin,Combat,,4,Elite,,,<0.1%,
1972,951,Equip an Ancient Wyvern Shield,Equip an Ancient Wyvern Shield,Misthalin,Combat,,4,Elite,,,46%,
1975,952,Equip an Abyssal Bludgeon,Equip an Abyssal Bludgeon,Misthalin,Combat,,4,Elite,,,5.7%,
1977,953,Equip an Abyssal Dagger,Equip an Abyssal Dagger,Misthalin,Combat,,4,Elite,,,43%,
1978,954,Offer an Unsired to the Font of Consumption,Offer an Unsired to the Font of Consumption in the Abyssal Nexus,Misthalin,Combat,Slayer,4,Elite,,,1.9%,
4847,955,Defeat the Abyssal Sire 50 Times,Defeat the Abyssal Sire in the Abyssal Nexus 50 times,Misthalin,Combat,Slayer,4,Elite,,,19%,
4848,956,Defeat the Abyssal Sire 150 Times,Defeat the Abyssal Sire in the Abyssal Nexus 150 times,Misthalin,Combat,Slayer,4,Elite,,,18%,
4849,957,Defeat the Abyssal Sire 300 Times,Defeat the Abyssal Sire in the Abyssal Nexus 300 times,Misthalin,Combat,Slayer,4,Elite,,,24%,
1985,958,Complete the Elite Lumbridge & Draynor Diary,Complete all of the elite tasks in the Lumbridge & Draynor Achievement Diary,Misthalin,Achievement,,4,Elite,,,0.3%,
2009,959,Dissect 50 Sacred Eels,Dissect 50 Sacred Eels,Tirannwn,Skill,Fishing,4,Elite,,,58%,
2014,960,Equip an Elven Signet,Equip an Elven Signet,Tirannwn,Skill,Hunter,4,Elite,,,6.5%,
4854,961,Equip a Crystal Grail,Equip a Crystal Grail,Tirannwn,Combat,Agility,4,Elite,,,53%,
2025,962,Equip a Full Crystal Armour Set,Equip a full set of Crystal armour,Tirannwn,Combat,,4,Elite,,,7.0%,
2029,963,Complete the Corrupted Gauntlet,Complete the Corrupted Gauntlet in Prifddinas,Tirannwn,Minigame,,4,Elite,,,13%,
2033,964,Obtain a Crystal Tool Seed,Obtain a Crystal Tool Seed as a drop from Zalcano,Tirannwn,Combat,,4,Elite,,,8.7%,
2035,965,Equip a Serpentine Helm,Equip a Serpentine Helm,Tirannwn,Combat,,4,Elite,,,2.2%,
2037,966,Craft a Toxic Blowpipe,Craft a Toxic Blowpipe,Tirannwn,Combat,,4,Elite,,,16%,
2039,967,Craft a Toxic Trident,Craft a Toxic Trident,Tirannwn,Combat,,4,Elite,,,0.2%,
4864,968,Complete the Corrupted Gauntlet 50 Times,Complete the Corrupted Gauntlet in Prifddinas 50 times,Tirannwn,Minigame,,4,Elite,,,0.7%,
4865,969,Complete the Corrupted Gauntlet 150 Times,Complete the Corrupted Gauntlet in Prifddinas 150 times,Tirannwn,Minigame,,4,Elite,,,33%,
4866,970,Defeat Zalcano 50 Times,Defeat Zalcano in Prifddinas 50 times,Tirannwn,Combat,,4,Elite,,,7.8%,
5952,971,Defeat Zalcano 100 Times,Defeat Zalcano in Prifddinas 100 times,Tirannwn,Combat,,4,Elite,,,0.6%,
4868,972,Defeat Zulrah 50 Times,Defeat Zulrah at the Poison Waste 50 times,Tirannwn,Combat,,4,Elite,,,2.7%,
4869,973,Defeat Zulrah 150 Times,Defeat Zulrah at the Poison Waste 150 times,Tirannwn,Combat,,4,Elite,,,26%,
2061,974,Equip a Piece of the Dragonstone Armour Set,Equip any piece of the Dragonstone armour set,Tirannwn,Other,,4,Elite,,,3.1%,
2070,975,Cast Spellbook Swap,Cast the Spellbook Swap spell,Fremennik Province,Skill,Magic,4,Elite,,,41%,
2073,976,Build a Gilded Portal Nexus,Build a Gilded Portal Nexus in a Portal Nexus in your Player Owned House,Global,Skill,Construction,4,Elite,,,29%,
2084,977,Create a Catherby Teleport Tablet,Create a Catherby Teleport Tablet,Fremennik Province,Skill,Magic,4,Elite,,,86%,
2088,978,Equip a Dragonfire Ward,Equip a Dragonfire Ward,Fremennik Province,Combat,,4,Elite,,,90%,
2093,979,Equip a Dragonbone Necklace,Equip a Dragonbone Necklace,Fremennik Province,Combat,,4,Elite,,,35%,
2102,980,Equip Every Dagannoth King Ring,"Equip an Archer's Ring, a Berserker Ring, a Seer's Ring and a Warrior Ring",Fremennik Province,Combat,,4,Elite,,,84%,
2105,981,Equip a Neitiznot Faceguard,Equip a Neitiznot Faceguard,Fremennik Province,Combat,,4,Elite,,,65%,
4877,982,Defeat Vorkath 5 Times Without Special Damage,Defeat Vorkath on Ungael 5 times in a row without taking any damage from his special attacks and without leaving his area Failing this task requires you to leave the instance to try again,Fremennik Province,Combat,,4,Elite,,,95%,
2110,983,Defeat Vorkath 15 Times Without Leaving,Defeat Vorkath on Ungael 15 times without leaving his area,Fremennik Province,Combat,,4,Elite,,,24%,
4878,984,Defeat Vorkath 50 Times,Defeat Vorkath on Ungael 50 times,Fremennik Province,Combat,,4,Elite,,,59%,
4879,985,Defeat Vorkath 150 Times,Defeat Vorkath on Ungael 150 times,Fremennik Province,Combat,,4,Elite,,,90%,
4880,986,Defeat Vorkath 300 Times,Defeat Vorkath on Ungael 300 times,Fremennik Province,Combat,,4,Elite,,,76%,
4881,987,Defeat Each Dagannoth King 50 Times,Defeat all three of the Dagannoth Kings in the Waterbirth Island Dungeon 50 times,Fremennik Province,Combat,,4,Elite,,,74%,
4882,988,Defeat Each Dagannoth King 150 Times,Defeat all three of the Dagannoth Kings in the Waterbirth Island Dungeon 150 times,Fremennik Province,Combat,,4,Elite,,,69%,
2118,989,Defeat Each Dagannoth King 300 Times,Defeat all three of the Dagannoth Kings in the Waterbirth Island Dungeon 300 times,Fremennik Province,Combat,,4,Elite,,,54%,
2131,990,Complete the Elite Fremennik Diary,Complete all of the elite tasks in the Fremennik Achievement Diary,Fremennik Province,Achievement,,4,Elite,,,74%,
2135,991,Equip a Completed God Book,Equip a completed God Book,Fremennik Province,Minigame,,4,Elite,,,41%,
4888,992,Receive 30 Agility Arena Tickets With No Mistakes,Receive 30 Agility Arena Tickets without missing any pillars,Karamja,Minigame,Agility,4,Elite,,,59%,
4890,993,Pickpocket a Diamond From a TzHaar,Pickpocket a Diamond from a TzHaar,Karamja,Skill,Thieving,4,Elite,,,63%,
2158,994,Equip a Fire Cape,Equip a Fire Cape,Karamja,Combat,,4,Elite,,,79%,
2168,995,Sacrifice a Fire Cape to Access the Inferno,Sacrifice a Fire Cape to access the Inferno in Mor Ul Rek,Karamja,Minigame,,4,Elite,,,41%,
2172,996,Complete the Fight Caves 5 Times,Complete the TzHaar Fight Cave in Mor Ul Rek 5 times,Karamja,Minigame,,4,Elite,,,77%,
4902,997,Complete the Fight Caves 10 Times,Complete the TzHaar Fight Cave in Mor Ul Rek 10 times,Karamja,Minigame,,4,Elite,,,67%,
2173,998,Complete the Fight Caves 15 Times,Complete the TzHaar Fight Cave in Mor Ul Rek 15 times,Karamja,Minigame,,4,Elite,,,83%,
2175,999,Complete the Inferno 5 Times,Complete the Inferno in Mor Ul Rek 5 times,Karamja,Minigame,,4,Elite,,,22%,
2176,1000,Complete the Inferno 10 Times,Complete the Inferno in Mor Ul Rek 10 times,Karamja,Minigame,,4,Elite,,,49%,
4903,1001,Complete the Inferno 15 Times,Complete the Inferno in Mor Ul Rek 15 times,Karamja,Minigame,,4,Elite,,,30%,
2182,1002,Complete the Elite Karamja Diary,Complete all of the elite tasks in the Karamja Achievement Diary,Karamja,Achievement,,4,Elite,,,75%,
2186,1003,Purchase an Onyx in Mor Ul Rek,Purchase an Onyx from an Ore and Gem Store in Mor Ul Rek,Karamja,Other,,4,Elite,,,34%,
5139,1004,Complete the Ardougne Agility Course,Complete a lap of the Ardougne Rooftop Agility Course,Kandarin,Skill,Agility,4,Elite,,,47%,
2205,1005,Equip a Thammaron's Sceptre,Equip a Thammaron's Sceptre,Wilderness,Combat,,4,Elite,,,82%,
5143,1006,Check a grown Dragonfruit Tree in Catherby,Check the health of a Dragonfruit Tree you've grown in Catherby,Kandarin,Skill,Farming,4,Elite,,,49%,
2215,1007,Defeat a Smoke Devil,Defeat a Smoke Devil in the Smoke Devil Dungeon,Kandarin,Combat,Slayer,4,Elite,,,23%,
2218,1008,Equip Some Zenyte Jewelry,Equip any piece of Zenyte Jewelry,Kandarin,Combat,,4,Elite,,,89%,
2220,1009,Equip a Heavy Ballista,Equip a Heavy Ballista,Kandarin,Combat,,4,Elite,,,68%,
2224,1010,Equip an Abyssal Tentacle,Equip an Abyssal Tentacle,Kandarin,Combat,,4,Elite,,,11%,
2227,1011,Defeat the Thermonuclear Smoke Devil,Defeat the Thermonuclear Smoke Devil in the Smoke Devil Dungeon,Kandarin,Combat,Slayer,4,Elite,,,6.1%,
2231,1012,Equip an Occult Necklace,Equip an Occult Necklace,Kandarin,Combat,,4,Elite,,,69%,
2233,1013,Equip a Dragon Full Helm,Equip a Dragon Full Helm,Kandarin,Combat,,4,Elite,,,64%,
5145,1014,Defeat the Kraken Boss 50 Times,Defeat the Kraken boss in Kraken Cove 50 times,Kandarin,Combat,,4,Elite,,,0.4%,
5146,1015,Defeat the Kraken Boss 150 Times,Defeat the Kraken boss in Kraken Cove 150 times,Kandarin,Combat,,4,Elite,,,58%,
5147,1016,Defeat the Kraken Boss 300 Times,Defeat the Kraken boss in Kraken Cove 300 times,Kandarin,Combat,,4,Elite,,,53%,
5148,1017,Defeat 150 Demonic Gorillas,Defeat 150 Demonic Gorillas in the Crash Site Cavern,Kandarin,Combat,,4,Elite,,,31%,
2239,1018,Defeat 300 Demonic Gorillas,Defeat 300 Demonic Gorillas in the Crash Site Cavern,Kandarin,Combat,,4,Elite,,,23%,
5149,1019,Defeat 500 Demonic Gorillas,Defeat 500 Demonic Gorillas in the Crash Site Cavern,Kandarin,Combat,,4,Elite,,,33%,
2248,1020,Reach Level 5 in Every Barbarian Assault Role,Reach level 5 in all four Barbarian Assault Roles,Kandarin,Minigame,,4,Elite,,,81%,
2260,1021,Equip a Dragon Archer Chompy Hat,Equip a Dragon Archer Chompy Hat,Kandarin,Combat,,4,Elite,,,1.9%,
2265,1022,Equip a Kruk Jr Monkey Backpack,Equip a Kruk Jr Monkey Backpack,Kandarin,Skill,Agility,4,Elite,,,0.1%,
2270,1023,Complete the Elite Kandarin Diary,Complete all of the elite tasks in the Kandarin Achievement Diary,Kandarin,Achievement,,4,Elite,,,16%,
2274,1024,Complete the Elite Western Provinces Diary,Complete all of the elite tasks in the Western Provinces Achievement Diary,Global,Achievement,,4,Elite,,,92%,
2275,1025,Equip an Infernal Tool,"Equip either an Infernal Axe, an Infernal Pickaxe or an Infernal Harpoon",Global,Skill,,4,Elite,,,45%,
2292,1026,Equip a Staff of the Dead,Equip a Staff of the Dead,Asgarnia,Combat,,4,Elite,,,61%,
2297,1027,Equip a Zamorakian Spear,Equip a Zamorakian Spear,Asgarnia,Combat,,4,Elite,,,7.0%,
2298,1028,Equip a Piece of the Armadyl Armour Set,Equip any piece of the Armadyl Armour set,Asgarnia,Combat,,4,Elite,,,1.7%,
2302,1029,Equip a Saradomin Sword,Equip a Saradomin Sword,Asgarnia,Combat,,4,Elite,,,2.6%,
2303,1030,Equip a Piece of the Bandos Armour Set,Equip any piece of the Bandos Armour set,Asgarnia,Combat,,4,Elite,,,0.7%,
2306,1031,Equip an Armadyl Crossbow,Equip an Armadyl Crossbow,Asgarnia,Combat,,4,Elite,,,12%,
2307,1032,"Equip Some Primordial, Pegasian or Eternal Boots","Equip either some Primordial Boots, some Pegasian Boots or some Eternal Boots",Asgarnia,Combat,,4,Elite,,,5.2%,
2310,1033,Equip a Godsword,Equip any Godsword,Asgarnia,Combat,,4,Elite,,,40%,
2315,1034,Defeat Cerberus,Defeat Cerberus in the Taverley Dungeon,Asgarnia,Combat,Slayer,4,Elite,,,91%,
2317,1035,Defeat Any God Wars Dungeon Boss 100 Times,Defeat any one of the God Wars Dungeon bosses 100 times,Asgarnia,Combat,,4,Elite,,,77%,
2318,1036,Defeat Any God Wars Dungeon Boss 250 Times,Defeat any one of the God Wars Dungeon bosses 250 times,Asgarnia,Combat,,4,Elite,,,20%,
2319,1037,Defeat Any God Wars Dungeon Boss 500 Times,Defeat any one of the God Wars Dungeon bosses 500 times,Asgarnia,Combat,,4,Elite,,,71%,
5156,1038,Defeat the Giant Mole 50 Times,Defeat the Giant Mole beneath Falador 50 times,Asgarnia,Combat,,4,Elite,,,71%,
5157,1039,Defeat the Giant Mole 150 Times,Defeat the Giant Mole beneath Falador 150 times,Asgarnia,Combat,,4,Elite,,,82%,
5158,1040,Defeat the Giant Mole 300 Times,Defeat the Giant Mole beneath Falador 300 times,Asgarnia,Combat,,4,Elite,,,34%,
2326,1041,Complete the Elite Falador Diary,Complete all of the elite tasks in the Falador Achievement Diary,Asgarnia,Achievement,,4,Elite,,,37%,
5169,1042,Room 8 of Pyramid Plunder,Search the Golden Chest in Room 8 of Pyramid Plunder in Sophanem,Kharidian Desert,Minigame,Thieving,4,Elite,,,47%,
5170,1043,Room 8 of Pyramid Plunder 25 Times,Search the Golden Chest in Room 8 of Pyramid Plunder in Sophanem 25 times,Kharidian Desert,Minigame,Thieving,4,Elite,,,12%,
5171,1044,Room 8 of Pyramid Plunder 75 Times,Search the Golden Chest in Room 8 of Pyramid Plunder in Sophanem 75 times,Kharidian Desert,Minigame,Thieving,4,Elite,,,5.8%,
5172,1045,Room 8 of Pyramid Plunder 150 Times,Search the Golden Chest in Room 8 of Pyramid Plunder in Sophanem 150 times,Kharidian Desert,Minigame,Thieving,4,Elite,,,39%,
5175,1046,Turn in 50 Summer Sq'irkjuices to Osman,Turn in 50 Summer Sq'irkjuices to Osman in Al Kharid,Kharidian Desert,Minigame,Thieving,4,Elite,,,31%,
2372,1047,Defeat the Kalphite Queen,Defeat the Kalphite Queen in the Kalphite Lair,Kharidian Desert,Combat,,4,Elite,,,4.2%,
2375,1048,Equip a Dragon Chainbody in the Kharidian Desert,Equip a Dragon Chainbody in the Kharidian Desert,Kharidian Desert,Combat,,4,Elite,,,<0.1%,
2378,1049,Cast Blood Barrage,Cast the Blood Barrage spell,Kharidian Desert,Combat,Magic,4,Elite,,,6.7%,
2380,1050,Cast Ice Barrage,Cast the Ice Barrage spell,Kharidian Desert,Combat,Magic,4,Elite,,,30%,
2071,1051,Defeat the Kalphite Queen 50 Times,Defeat the Kalphite Queen in the Kalphite Lair 50 times,Kharidian Desert,Combat,,4,Elite,,,31%,
2077,1052,Defeat the Kalphite Queen 150 Times,Defeat the Kalphite Queen in the Kalphite Lair 150 times,Kharidian Desert,Combat,,4,Elite,,,12%,
2389,1053,Complete the Elite Desert Diary,Complete all of the elite tasks in the Desert Achievement Diary,Kharidian Desert,Achievement,,4,Elite,,,41%,
2393,1054,Equip a Full Infinity Robe Set,Equip a full set of Infinity robes,Kharidian Desert,Combat,Magic,4,Elite,,,37%,
2397,1055,Equip a Master Wand,Equip a Master Wand,Kharidian Desert,Combat,Magic,4,Elite,,,12%,
2401,1056,Equip a Mage's Book,Equip a Mage's Book,Kharidian Desert,Combat,Magic,4,Elite,,,34%,
5186,1057,Floor 5 of the Hallowed Sepulchre,Complete floor 5 of the Hallowed Sepulchre in Darkmeyer,Morytania,Minigame,Agility,4,Elite,,,19%,
5188,1058,Complete the Hallowed Sepulchre in 6:30,Complete the Hallowed Sepulchre in Darkmeyer in 6:30 or less,Morytania,Minigame,Agility,4,Elite,,,<0.1%,
2414,1059,Equip a Ring of Endurance,Equip a Ring of Endurance,Morytania,Skill,Agility,4,Elite,,,43%,
5190,1060,Equip Viggora's Chainmace,Equip Viggora's Chainmace,Wilderness,Combat,Attack,4,Elite,,,3.4%,
2428,1061,Defeat The Nightmare,Defeat The Nightmare in the Sisterhood Sanctuary,Morytania,Combat,,4,Elite,,,20%,
2431,1062,Defeat Cerberus Before She Summons Souls,Defeat Cerberus before she summons souls,Asgarnia,Combat,Slayer,4,Elite,,,4.1%,
2432,1063,Complete the Theatre of Blood With No Deaths,Complete the Theatre of Blood on Normal or Hard Mode without any party member dying,Morytania,Combat,,4,Elite,,,52%,
2436,1064,Equip Some Guardian Boots,Equip a pair of Guardian Boots,Morytania,Combat,,4,Elite,,,16%,
2440,1065,Equip Every Barrows Armour Set,Equip all six sets of Barrows armour,Morytania,Combat,,4,Elite,,,37%,
2442,1066,Equip an Inquisitor's Mace,Equip an Inquisitor's Mace,Morytania,Combat,,4,Elite,,,<0.1%,
2444,1067,Equip a Piece of the Inquisitor's Set,Equip any piece of the Inquisitor's Armour set,Morytania,Combat,,4,Elite,,,<0.1%,
2446,1068,Equip a Nightmare Staff,Equip a normal Nightmare Staff,Morytania,Combat,,4,Elite,,,12%,
2448,1069,Create an Amulet of Blood Fury,Create an Amulet of Blood Fury,Morytania,Combat,,4,Elite,,,6.9%,
2449,1070,Equip an Avernic Defender,Equip an Avernic Defender,Morytania,Combat,,4,Elite,,,0.9%,
2450,1071,Equip a Sanguinesti Staff,Equip a Sanguinesti Staff,Morytania,Combat,Magic,4,Elite,,,1.0%,
2451,1072,Equip a Scythe of Vitur,Equip a Scythe of Vitur,Morytania,Combat,,4,Elite,,,0.9%,
2452,1073,Equip a Piece of the Justiciar Set,Equip any piece of the Justiciar Armour set,Morytania,Combat,Defence,4,Elite,,,13%,
